name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
vLLM-PagedAttention	Efficient Memory Management for Large Language Model Serving with PagedAttention	W. Kwon, Z. Li, S. Zhuang, Y. Sheng, L. Zheng, C. H. Yu, J. Gonzalez, H. Zhang, I. Stoica	2023	SOSP 2023	2309.06180	https://github.com/vllm-project/vllm	91577	2026-09-12	Apache-2.0	yes (engine + paper code)	OS-style paging of KV cache blocks; near-zero fragmentation; 2-4x throughput vs FasterTransformer/Orca	5	3	admit	Opened arxiv abs + PDF; repo via GitHub API. Core mechanism for KV sharing on one GPU.
SGLang-RadixAttention	SGLang: Efficient Execution of Structured Language Model Programs	L. Zheng, L. Yin, Z. Xie, C. Sun, J. Huang, C. H. Yu, S. Cao, C. Kozyrakis, I. Stoica, J. Gonzalez, C. Barrett, Y. Sheng	2023	arXiv preprint	2312.07104	https://github.com/sgl-project/sglang	35852	2026-09-12	Apache-2.0	yes (engine)	RadixAttention tree-structured KV reuse across forked programs; compressed FSM for structured decode; up to 6.4x throughput	5	3	admit	Opened arxiv abs + PDF; repo via GitHub API. Direct recipe for shared-prefix workers.
SARATHI	SARATHI: Efficient LLM Inference by Piggybacking Decodes with Chunked Prefills	A. Agrawal, A. Panwar, J. Mohan, N. Kwatra, B. Gulavani, R. Ramjee	2023	arXiv preprint	2308.16369	-	-	-	-	unknown	Chunked prefills + decode-maximal batching; decode piggybacking; up to 10x decode throughput (LLaMA-13B/A6000)	5	3	admit	Opened arxiv abs + PDF. ID confirmed via DistServe references; scheduling basis for batching workers.
Sarathi-Serve	Taming Throughput-Latency Tradeoff in LLM Inference with Sarathi-Serve	A. Agrawal, N. Kedia, A. Panwar, J. Mohan, N. Kwatra, B. Gulavani, A. Tumanov, R. Ramjee	2024	arXiv preprint	2403.02310	-	-	-	-	yes (paper states source available)	Stall-free chunked-prefill scheduler; 2.6x capacity vs vLLM (Mistral-7B/1xA100), up to 5.6x with pipeline parallelism	5	3	admit	Opened arxiv abs + PDF. Directly answers prompt/output ordering for mixed batches.
Orca	Orca: A Distributed Serving System for Transformer-Based Generative Models	G.-I. Yu, J. S. Jeong, G.-W. Kim, S. Kim, B.-G. Chun	2022	OSDI 2022	doi:10.5555/3542929.3542970 (no arXiv)	https://www.usenix.org/conference/osdi22/presentation/yu	-	-	-	no public code	Iteration-level (continuous) batching + selective batching; 36.9x throughput vs FasterTransformer on GPT-3 175B	5	3	admit	Opened USENIX page + USENIX PDF (no arXiv exists; filed as OSDI22 PDF with documented exception). Origin of continuous batching.
Splitwise	Splitwise: Efficient Generative LLM Inference Using Phase Splitting	P. Patel, E. Choukse, C. Zhang, A. Shah, I. Goiri, S. Maleki, R. Bianchini	2023	arXiv preprint	2311.18677	-	-	-	-	unknown	Split prefill/decode onto different machines; 1.4x throughput at 20% lower cost, 2.35x same budget	5	2	admit	Opened arxiv abs + PDF. Phase-splitting evidence; multi-machine focus limits one-GPU transfer.
DistServe	DistServe: Disaggregating Prefill and Decoding for Goodput-optimized Large Language Model Serving	Y. Zhong, S. Liu, J. Chen, J. Hu, Y. Zhu, X. Liu, X. Jin, H. Zhang	2024	OSDI 2024	2401.09670	https://github.com/LLMServe/DistServe	834	2025-04-06	Apache-2.0	yes (repo verified)	Co-optimised prefill/decode placement; 4.48x more requests / 10.2x tighter SLO vs SOTA	5	3	admit	Opened arxiv abs via search excerpt + PDF; repo via GitHub API. ID corrected from wrong recall via search.
DeepSpeed-FastGen	DeepSpeed-FastGen: High-throughput Text Generation for LLMs via MII and DeepSpeed-Inference	C. Holmes, M. Tanaka, M. Wyatt, A. A. Awan, J. Rasley, S. Rajbhandari, R. Y. Aminabadi, H. Qin, A. Bakhtiari, L. Kurilenko, Y. He	2024	arXiv preprint	2401.08671	https://github.com/deepspeedai/DeepSpeed	-	-	Apache-2.0	yes (in DeepSpeed repo)	Dynamic SplitFuse token-budget batching; 2.3x effective throughput, 2x avg latency vs vLLM	5	2	admit	Opened arxiv abs via search excerpt + PDF. ID corrected from wrong recall (2310.18358) via search.
Llumnix	Llumnix: Dynamic Scheduling for Large Language Model Serving	B. Sun, Z. Huang, H. Zhao, W. Xiao, X. Zhang, Y. Li, W. Lin	2024	OSDI 2024	2406.03243	https://github.com/llumnix-project/llumnix-ray	562	2026-03-12	Apache-2.0	yes (repo verified)	Live migration of requests + KV state across instances; 10x tail-latency cut, 36% cost saving	5	2	admit	Opened arxiv abs via search excerpt + PDF; repo redirect AlibabaPAI/llumnix -> llumnix-project/llumnix-ray verified via API.
NanoFlow	NanoFlow: Towards Optimal Large Language Model Serving Throughput	K. Zhu, Y. Gao, Y. Zhao, et al.	2024	OSDI 2025	2408.12757	-	-	-	-	unknown	Intra-device parallelism via nano-batches; serving is compute-bound at scale; 1.91x vs vLLM/FastGen/TRT-LLM	5	2	admit	Opened arxiv abs via search excerpt + PDF. Compute-bound finding reframes one-GPU batching.
HydraGen	Hydragen: High-Throughput LLM Inference with Shared Prefixes	J. Juravsky, B. Brown, R. Ehrlich, D. Y. Fu, C. Re, A. Mirhoseini	2024	ICML 2024 ES-FoMo-II workshop	2402.05099	https://github.com/ScalingIntelligence/hydragen	58	2024-05-10	Apache-2.0	yes (repo verified, stale)	Prefix/suffix attention decomposition; inter-sequence batching; up to 32x CodeLlama-13B throughput vs vLLM	5	3	admit	Opened arxiv abs via search excerpt + PDF; repo via API (stale since 2024-05). ID corrected from wrong recall via search.
Preble	Preble: Efficient Distributed Prompt Scheduling for LLM Serving	V. Srivatsa, Z. He, R. Abhyankar, D. Li, Y. Zhang	2024	ICLR 2025	2407.00023	-	-	-	-	unknown (promised on acceptance)	E2 exploit/explore scheduler co-optimising KV reuse + load balance; 1.5-14.5x avg latency, 2-10x p99	5	3	admit	Opened arxiv abs via search excerpt + PDF. Direct answer to prompt ordering across workers.
BatchLLM	BatchLLM: Optimizing Large Batched LLM Inference with Global Prefix Sharing and Throughput-oriented Token Batching	Z. Zheng, X. Ji, T. Fang, F. Zhou, C. Liu, G. Peng	2024	MLSys 2026	2412.03594	https://github.com/microsoft/MixLLM/tree/batchllm_vllm_064	-	-	-	yes (branch stated in paper)	Global prefix tree + prefix-group scheduling + decode-ratio-first reorder; 1.3-10.8x vs vLLM/SGLang	5	3	admit	Opened arxiv abs via search excerpt + PDF. Closest match to ordering thousands of prefix-sharing workers.
MemServe	MemServe: Context Caching for Disaggregated LLM Serving with Elastic Memory Pool	C. Hu, H. Huang, J. Hu, J. Xu, X. Chen, T. Xie, C. Wang, S. Wang, Y. Bao, N. Sun, Y. Shan	2024	arXiv preprint	2406.17565	-	-	-	-	unknown	MemPool unifying context caching + disaggregated inference; global prompt-tree routing; JCT/TTFT cuts up to 53%/85%	5	3	admit	Opened arxiv abs via search excerpt + PDF. Memory-pool + routing design for shared state.
Mooncake	Mooncake: A KVCache-centric Disaggregated Architecture for LLM Serving	R. Qin, Z. Li, W. He, M. Zhang, Y. Wu, W. Zheng, X. Xu	2024	FAST 2025	2407.00079	https://github.com/kvcache-ai/Mooncake	6562	2026-09-12	Apache-2.0	yes (repo + transfer engine)	KVCache-centric disaggregation + Conductor scheduler + early rejection; Kimi +75% requests; TE 87-190 GB/s	5	3	admit	Opened arxiv abs via search excerpt + PDF; repo via GitHub API. Production-scale prefix-cache evidence.
LMCache	LMCache: An Efficient KV Cache Layer for Enterprise-Scale LLM Inference	Y. Liu, Y. Cheng, J. Yao, Y. An, X. Chen, S. Feng, Y. Huang, S. Shen, R. Zhang, K. Du, J. Jiang	2025	arXiv preprint	2510.09665	https://github.com/LMCache/LMCache	11771	2026-09-12	Apache-2.0	yes (repo verified)	Engine-independent KV layer: chunked offload, PD disaggregation, CacheBlend non-prefix reuse; up to 15x vLLM throughput	5	3	admit	Opened arxiv abs via search excerpt + PDF; repo via GitHub API. Runnable layer for MelodyScribe KV reuse.
