name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
Self-Instruct	Self-Instruct: Aligning Language Models with Self-Generated Instructions	Yizhong Wang, Yeganeh Kordi, Swaroop Mishra, Alisa Liu, Noah A. Smith, Daniel Khashabi, Hannaneh Hajishirzi	2022	ACL 2023	2212.10560	https://github.com/yizhongw/self-instruct	4611	2023-03-27	Apache-2.0	Code + 52K dataset (HF yizhongw/self_instruct)	Bootstraps 52K instructions from seed tasks with similarity filtering; +33% absolute on SuperNI.	2	3	admit	Verified at arxiv.org/abs/2212.10560; PDF downloaded and text-checked.
WizardLM (Evol-Instruct)	WizardLM: Empowering large pre-trained language models to follow complex instructions	Can Xu, Qingfeng Sun, Kai Zheng, Xiubo Geng, Pu Zhao, Jiazhan Feng, Chongyang Tao, Qingwei Lin, Daxin Jiang	2023	ICLR 2024	2304.12244	https://github.com/nlpxucan/WizardLM	9482	2025-06-07	None (no license file)	Data: HF WizardLMTeam/WizardLM_evol_instruct_70k and V2 196k	Evolves seed instructions in-depth/in-breadth then mixes all levels for SFT.	2	3	admit	Verified at arxiv.org/abs/2304.12244; PDF downloaded and text-checked.
WizardCoder	WizardCoder: Empowering Code Large Language Models with Evol-Instruct	Ziyang Luo, Can Xu, Pu Zhao, Qingfeng Sun, Xiubo Geng, Wenxiang Hu, Chongyang Tao, Jing Ma, Qingwei Lin, Daxin Jiang	2023	arXiv preprint (venue unverified)	2306.08568	https://github.com/nlpxucan/WizardLM (shared with WizardLM)	9482	2025-06-07	None (no license file)	Model + evolved code-instruction data per paper	Evol-Instruct applied to a narrow task (code) on a StarCoder base.	2	2	admit	Verified at arxiv.org/abs/2306.08568; PDF downloaded and text-checked.
Magpie	Magpie: Alignment Data Synthesis from Scratch by Prompting Aligned LLMs with Nothing	Zhangchen Xu, Fengqing Jiang, Luyao Niu, Yuntian Deng, Radha Poovendran, Yejin Choi, Bill Yuchen Lin	2024	ICLR 2025 (per author repo description)	2406.08464	https://github.com/magpie-align/magpie	884	2025-03-17	MIT	Data: HF Magpie-Align org (e.g. Pro 300K); 4M generated, 300K filtered per paper	Extracts instruction data from an aligned teacher using only its pre-query template; SFT-only rivals SFT+DPO pipelines.	2	3	admit	Verified at arxiv.org/abs/2406.08464; PDF downloaded and text-checked.
PersonaHub	Scaling Synthetic Data Creation with 1,000,000,000 Personas	Tao Ge, Xin Chan, Xiaoyang Wang, Dian Yu, Haitao Mi, Dong Yu	2024	arXiv preprint (venue unverified)	2406.20094	none verified (github.com/proj-persona/PersonaHub returns 404)	unverified	unverified	unverified	Data: HF proj-persona/PersonaHub (800 likes)	1B web-mined personas as generation lenses for math, instructions, knowledge, NPC and tool data.	2	3	admit	Verified at arxiv.org/abs/2406.20094; PDF downloaded and text-checked; HF dataset entry fetched.
Unnatural Instructions	Unnatural Instructions: Tuning Language Models with (Almost) No Human Labor	Or Honovich, Thomas Scialom, Omer Levy, Timo Schick	2022	arXiv preprint (venue unverified)	2212.09689	https://github.com/orhonovich/unnatural-instructions	181	2023-02-23	MIT	Dataset released per paper	Expands 15 seed instructions to ~64K examples by paraphrase; core of the minimal-diversity recipe.	2	2	admit	Verified at arxiv.org/abs/2212.09689; PDF downloaded and text-checked.
Humpback	Self-Alignment with Instruction Backtranslation	Xian Li, Ping Yu, Chunting Zhou, Timo Schick, Omer Levy, Luke Zettlemoyer, Jason Weston, Mike Lewis	2023	arXiv preprint (venue unverified)	2308.06259	none official (unofficial: github.com/Spico197/Humpback, 139 stars)	unverified	unverified	unverified	No official release verified	Backtranslates instructions from unannotated web segments (502K) and filters by self-consistency; beats text-davinci-003 win-rate.	2	3	admit	Verified at arxiv.org/abs/2308.06259; PDF downloaded and text-checked.
RAFT	RAFT: Adapting Language Model to Domain Specific RAG	Tianjun Zhang, Shishir G. Patil, Naman Jain, Sheng Shen, Matei Zaharia, Ion Stoica, Joseph E. Gonzalez	2024	arXiv preprint (venue unverified)	2403.10131	none found	unverified	unverified	unverified	Recipe + dataset construction (NQ, HotpotQA, Gorilla API) described in paper	Trains with golden + distractor documents and CoT answers so the model reasons over retrieved context.	2	2	admit	Verified at arxiv.org/abs/2403.10131; PDF downloaded and text-checked.
Bonito	Learning to Generate Instruction Tuning Datasets for Zero-Shot Task Adaptation (Bonito)	Nihal V. Nayak, Yiyang Nan, Avi Trost, Stephen H. Bach	2024	arXiv preprint (venue unverified)	2402.18334	https://github.com/BatsResearch/bonito	829	2025-07-15	BSD-3-Clause	Model + HF BatsResearch/bonito-experiment	Conditional task generator turning unannotated text into instruction data; trained on 1.65M remixed examples.	2	3	admit	Verified at arxiv.org/abs/2402.18334; PDF downloaded and text-checked.
Rephrasing the Web (WRAP)	Rephrasing the Web: A Recipe for Compute and Data-Efficient Language Modeling	Pratyush Maini, Skyler Seto, He Bai, David Grangier, Yizhe Zhang, Navdeep Jaitly	2024	ACL 2024 (OpenAlex DOI 10.18653/v1/2024.acl-long.757)	2401.16380	none verified	unverified	unverified	unverified	Method (WRAP) described in paper	Uses an instruction-tuned model to rephrase web docs (Wikipedia/QA styles) and trains jointly on real + synthetic.	2	2	admit	Verified at arxiv.org/abs/2401.16380; PDF downloaded and text-checked; venue via fetched OpenAlex record.
Nemotron-CC	Nemotron-CC: Transforming Common Crawl into a Refined Long-Horizon Pretraining Dataset	Dan Su, Kezhi Kong, Ying Lin, Joseph Jennings, Brandon Norick, Markus Kliegl, Mostofa Patwary, Mohammad Shoeybi, Bryan Catanzaro (et al.)	2024	ACL 2025 (OpenAlex DOI 10.18653/v1/2025.acl-long.123)	2412.02595	none verified (code)	unverified	unverified	unverified	Data: HF nvidia/Nemotron-CC-v2 (+Math, +Code)	Classifier ensembling + synthetic rephrasing keep 6.3T tokens for 15T-horizon training; +5.6 MMLU over DCLM at 8B/1T.	2	2	admit	Verified at arxiv.org/abs/2412.02595; PDF downloaded and text-checked; venue via fetched OpenAlex record.
FineWeb	The FineWeb Datasets: Decanting the Web for the Finest Text Data at Scale	Guilherme Penedo, Hynek Kydlicek, Loubna Ben Allal, Anton Lozhkov, Margaret Mitchell, Colin Raffel, Leandro Von Werra, Thomas Wolf (et al.)	2024	arXiv preprint (venue unverified)	2406.17557	https://github.com/huggingface/datatrove (pipeline tooling used by the paper)	3328	2026-08-13	Apache-2.0	Data: HF HuggingFaceFW/fineweb (15T tokens, 96 CC snapshots)	Fully documented dedup/filter pipeline (MinHash, C4-style rules, classifiers) with ablations.	2	2	admit	Verified at arxiv.org/abs/2406.17557; PDF downloaded and text-checked.
LIMA	LIMA: Less Is More for Alignment	Chunting Zhou, Pengfei Liu, Puxin Xu, Srini Iyer, Jiao Sun, Yuning Mao, Xuezhe Ma, Avia Efrat, Ping Yu, Lili Yu, Susan Zhang, Gargi Ghosh, Mike Lewis, Luke Zettlemoyer	2023	arXiv preprint (venue unverified)	2305.11206	none verified	unverified	unverified	unverified	1,000-example set described in paper	1,000 curated examples align a 65B model (superficial-alignment hypothesis).	2	3	admit	Verified at arxiv.org/abs/2305.11206; PDF downloaded and text-checked.
AlpaGasus	AlpaGasus: Training A Better Alpaca with Fewer Data	Lichang Chen, Shiyang Li, Jun Yan, Hai Wang, Kalpa Gunaratna, Vikas Yadav, Zheng Tang, Vijay Srinivasan, Tianyi Zhou, Heng Huang, Hongxia Jin	2023	arXiv preprint (venue unverified)	2307.08701	https://github.com/Lichang-Chen/AlpaGasus (author repo; unofficial gpt4life/alpagasus has 94 stars)	25	2024-07-26	None (no license file)	9K filtered subset described in paper	ChatGPT-judge filters 52K Alpaca to 9K; trains 7B/13B faster and better.	2	2	admit	Verified at arxiv.org/abs/2307.08701; PDF downloaded and text-checked.
Instruction Mining	Instruction Mining: Instruction Data Selection for Tuning Large Language Models	Yihan Cao, Yanbin Kang, Chi Wang, Lichao Sun	2023	arXiv preprint (venue unverified)	2307.06290	none found	unverified	unverified	unverified	Selection rule described in paper	Lightweight metric rule blending quality/diversity for picking small high-performing subsets.	2	2	admit	Verified at arxiv.org/abs/2307.06290; PDF downloaded and text-checked (correct id found after 2307.06215 proved unrelated).
Deduplicating Training Data	Deduplicating Training Data Makes Language Models Better	Katherine Lee, Daphne Ippolito, Andrew Nystrom, Chiyuan Zhang, Douglas Eck, Chris Callison-Burch, Nicholas Carlini	2021	arXiv preprint (venue unverified)	2107.06499	none verified	unverified	unverified	unverified	Method (MinHash + suffix-array exact-substring) described in paper	Near + exact dedup of C4/RealNews/LM1B/Wiki40B improves perplexity and cuts memorization.	2	2	admit	Verified at arxiv.org/abs/2107.06499; PDF downloaded and text-checked.
SemDeDup	SemDeDup: Data-efficient learning at web-scale through semantic deduplication	Amro Abbas, Kushal Tirumala, Daniel Simig, Surya Ganguli, Ari S. Morcos	2023	arXiv preprint (venue unverified)	2303.09540	https://github.com/facebookresearch/SemDeDup	158	2023-10-01	NOASSERTION	Code released	K-means on embeddings + intra-cluster pruning keeps ~50% of data at parity (OPT experiments).	2	2	admit	Verified at arxiv.org/abs/2303.09540; PDF downloaded and text-checked.
DoReMi	DoReMi: Optimizing Data Mixtures Speeds Up Language Model Pretraining	Sang Michael Xie, Hieu Pham, Xuanyi Dong, Nan Du, Hanxiao Liu, Yifeng Lu, Percy Liang, Quoc V. Le, Tengyu Ma, Adams Wei Yu	2023	arXiv preprint (venue unverified)	2305.10429	https://github.com/sangmichaelxie/doremi	359	2023-12-26	MIT	Code released	280M proxy + group-DRO finds domain weights; 8B Pile training speeds up 2.6x.	2	2	admit	Verified at arxiv.org/abs/2305.10429; PDF downloaded and text-checked (correct id found after 2311.05232 proved unrelated).
RegMix	RegMix: Data Mixture as Regression for Language Model Pre-training	Qian Liu, Xiaosen Zheng, Niklas Muennighoff, Guangtao Zeng, Longxu Dou, Tianyu Pang, Jing Jiang, Min Lin	2024	ICLR 2025 (per author repo description)	2407.01492	https://github.com/sail-sg/regmix	208	2025-02-17	MIT	Code released	Rank-invariance lets tiny proxies + LightGBM regression predict the best mix (Pile-CC, 1M-token proxies).	2	2	admit	Verified at arxiv.org/abs/2407.01492; PDF downloaded and text-checked.
LESS	LESS: Selecting Influential Data for Targeted Instruction Tuning	Mengzhou Xia, Sadhika Malladi, Suchin Gururangan, Sanjeev Arora, Danqi Chen	2024	arXiv preprint (venue unverified)	2402.04333	https://github.com/princeton-nlp/LESS	532	2024-10-20	MIT	Code released	Gradient datastore (LoRA warmup) + influence picks 5% subsets beating full data on MMLU/TyDiQA/BBH.	2	2	admit	Verified at arxiv.org/abs/2402.04333; PDF downloaded and text-checked.
DEITA (What Makes Good Data)	What Makes Good Data for Alignment? A Comprehensive Study of Automatic Data Selection in Instruction Tuning (DEITA)	Wei Liu, Weihao Zeng, Keqing He, Yong Jiang, Junxian He	2023	arXiv preprint (venue unverified)	2312.15685	https://github.com/hkust-nlp/deita (linked in paper footnote)	602	2024-12-09	Apache-2.0	Code + selected subsets per paper	Scores complexity/quality/diversity (Evol-Complexity/Evol-Quality + embeddings) and selects small high-performing subsets.	2	2	admit	Verified at arxiv.org/abs/2312.15685; PDF downloaded and text-checked; repo URL confirmed in paper text.
Data Pruning Scales	Beyond neural scaling laws: beating power law scaling via data pruning	Ben Sorscher, Robert Geirhos, Shashank Shekhar, Surya Ganguli, Ari S. Morcos	2022	arXiv preprint (venue unverified)	2206.14486	none verified	unverified	unverified	unverified	None (vision study)	Prototype-based pruning beats power-law data scaling on CIFAR/ImageNet/SVHN; only scaling-law-shaped pruning evidence found.	2	2	admit	Verified at arxiv.org/abs/2206.14486; PDF downloaded and text-checked.
UltraChat	Enhancing Chat Language Models by Scaling High-quality Instructional Conversations (UltraChat)	Ning Ding, Yulin Chen, Bokai Xu, Yujia Qin, Zhi Zheng, Shengding Hu, Zhiyuan Liu, Maosong Sun, Bowen Zhou	2023	EMNLP 2023 (OpenAlex DOI 10.18653/v1/2023.emnlp-main.183)	2305.14233	https://github.com/thunlp/UltraChat	2898	2024-03-13	MIT	Data: HF HuggingFaceH4/ultrachat_200k; 1.5M dialogues per paper	Topic-scaffolded two-agent generation of 1.5M multi-turn dialogues.	2	2	admit	Verified at arxiv.org/abs/2305.14233; PDF downloaded and text-checked; venue via fetched OpenAlex record.
Tulu 3	Tulu 3: Pushing Frontiers in Open Language Model Post-Training	Nathan Lambert, Jacob Morrison, Valentina Pyatkin, Shengyi Huang, Hamish Ivison (et al.)	2024	arXiv preprint (venue unverified)	2411.15124	https://github.com/allenai/open-instruct	3862	2026-09-12	Apache-2.0	Code + data per paper	Full post-training recipe (SFT mix, DPO, RLVR, decontamination) at 8B-70B.	2	1	abstain	Verified at primary source but screened out: scale (8B-70B) and recipe are less transferable to a 2B narrow harness task than DoReMi/RegMix; mixing notes usable as background only.
Nemotron-4 340B	Nemotron-4 340B Technical Report	Nvidia	2024	NVIDIA technical report	2406.11704	unverified	unverified	unverified	unverified	Data: HF nvidia/HelpSteer2 (verified entry)	340B-scale pretraining + alignment report with synthetic-data pipeline notes.	2	1	abstain	Verified at primary source but screened out: base-model-scale report; document-synthetic detail thinner than Nemotron-CC for this lane; kept as background.
Min-K Percent Prob	Detecting Pretraining Data from Large Language Models (Min-K% Prob)	Weijia Shi, Anirudh Ajith, Mengzhou Xia, Yangsibo Huang, Daogao Liu, Terra Blevins, Danqi Chen, Luke Zettlemoyer	2023	arXiv preprint (venue unverified)	2310.16789	unverified	unverified	unverified	unverified	Method described in paper	Reference-free pretraining-data detection for contamination auditing.	2	1	abstain	Verified at primary source but deferred: contamination detection is evaluation-side (lane 8 territory), not dataset construction.
Super-NaturalInstructions	Super-NaturalInstructions: Generalization via Declarative Instructions on 1600+ NLP Tasks	Yizhong Wang, Swaroop Mishra (et al.; full list per arXiv)	2022	arXiv preprint (venue unverified)	2204.07705	unverified	unverified	unverified	unverified	Benchmark released per paper	Human-written instruction benchmark (1600+ tasks); eval target for Self-Instruct/Unnatural, not a synthesis method.	2	0	abstain	Verified at primary source but out of scope: human-written data, no synthetic-generation recipe for the lane.
FLAN	Finetuned Language Models Are Zero-Shot Learners (FLAN)	Jason Wei, Maarten Bosma (et al.; full list per arXiv)	2021	arXiv preprint (venue unverified)	2109.01652	unverified	unverified	unverified	unverified	Human instruction collection per paper	Human-curated instruction tuning collection; template/mixing background only.	2	0	abstain	Verified at primary source but out of scope: human-written data, no synthetic-generation recipe for the lane.
GLAN	n/a (no matching record found)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Brief names GLAN as a synthetic-instruction method; no matching arXiv/OpenAlex record found.	2	0	abstain	Could not verify: title search on OpenAlex returns only unrelated (biomedical) hits; possibly a misremembered name. No id, repo, or number invented.
Genie	n/a (no matching record found)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Brief names Genie as a synthetic pipeline; title search returns only genomics/physics/cancer records, nothing LLM-data.	2	0	abstain	Could not verify: no LLM-data paper by this name found on arXiv/OpenAlex; possibly a misremembered name. Covered instead by Humpback, Bonito, Magpie.
Auto Evol-Instruct	n/a (candidate id 2310.12964 is unrelated: PAC Prediction Sets Under Label Shift)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Evol-Instruct successor named in prior work; id could not be confirmed.	2	0	abstain	Could not verify: recalled id 2310.12964 resolves to an unrelated paper at arxiv.org/abs/2310.12964. Evol-Instruct line covered by WizardLM/WizardCoder.
WRAP standalone paper	n/a (folded into 2401.16380)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	WRAP is the method name inside Rephrasing the Web, not a separate paper.	2	0	abstain	Resolved: abstract of verified 2401.16380 names Web Rephrase Augmented Pre-training (WRAP). No separate record exists to admit.
DEITA standalone paper	n/a (folded into 2312.15685)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	DEITA is the method inside What Makes Good Data for Alignment.	2	0	abstain	Resolved: verified paper text links github.com/hkust-nlp/deita; admitted once as row 21. No separate record.
Instruction Mining wrong id	Record of miss: 2307.06215 is an unrelated paper (rotating black holes)	n/a	n/a	n/a	2307.06215 (wrong)	n/a	n/a	n/a	n/a	n/a	Shows the recalled id was wrong; correct id 2307.06290 found via OpenAlex title search and admitted.	2	0	abstain	Resolved miss, kept in inventory so nothing screened is dropped silently.
