name	title	authors	year	venue	arxiv_id_or_doi	repo_url	stars	last_push	license	artefact_released	one_line	capability	relevance_0_3	disposition	reason
LoRAHub	LoraHub: Efficient Cross-Task Generalization via Dynamic LoRA Composition	Chengsong Huang; Qian Liu; Bill Yuchen Lin; Tianyu Pang; Chao Du; Min Lin	2023	COLM 2024	2307.13269	https://github.com/sail-sg/lorahub	669	2024-07-22	MIT	code + HF lorahub modules released	Gradient-free composition of a library of task LoRAs for few-shot transfer	3	3	admit	Abs page + PDF opened; directly maps to per-pass adapter-toggle arm of spike 011
Arrow-MBC	Towards Modular LLMs by Building and Reusing a Library of LoRAs	Oleksiy Ostapenko; Zhan Su; Edoardo Maria Ponti; Laurent Charlin; Nicolas Le Roux; Matheus Pereira; Lucas Caccia; Alessandro Sordoni	2024	arXiv preprint	2405.11157				unknown	unknown	Zero-shot Arrow routing over an MBC-clustered LoRA library; matches/outperforms joint training	3	3	admit	Abs page + PDF opened; Phi-2/Mistral scale; routing-without-retraining evidence
LoRA-Learns-Less	LoRA Learns Less and Forgets Less	Dan Biderman; Jacob Portes; Jose Javier Gonzalez Ortiz; Mansheej Paul; Philip Greengard; Connor Jennings; Daniel King; Sam Havens; Vitaliy Chiley; Jonathan Frankle; Cody Blakeney; John P. Cunningham	2024	TMLR	2405.09673				unknown	unknown	LoRA underperforms full FT on target but forgets less; full-FT perturbations are 10-100x the rank of LoRA	3	3	admit	Abs page + PDF opened; core capacity/forgetting evidence for joint-recipe design
EWC	Overcoming catastrophic forgetting in neural networks	James Kirkpatrick; Razvan Pascanu; Neil Rabinowitz; Joel Veness; Guillaume Desjardins; Andrei A. Rusu; Kieran Milan; John Quan; Tiago Ramalho; Agnieszka Grabska-Barwinska; Demis Hassabis; Claudia Clopath; Dharshan Kumaran; Raia Hadsell	2016	PNAS	1612.00796				unknown	no	Fisher-weighted anchor to old-task weights enables sequential task learning	3	2	admit	Abs page + PDF opened; foundational anchor regulariser cited by retrieval-forgetting work
LwF	Learning without Forgetting	Zhizhong Li; Derek Hoiem	2016	arXiv preprint	1606.09282				unknown	no	Self-distillation against old-task outputs using only new-task data	3	2	admit	Abs page + PDF opened; foundational self-distillation anchor
Synthetic-Hurts	When Synthetic Data Hurts: On Catastrophic Forgetting in Skill Retrieval for LLM Agents	Syed Shariyar Murtaza; Yifan Nie; Utkarsh Soni; Eugene Wen; Arvid Frydenlund	2026	EMNLP 2026 Industry track	2609.10750				unknown	unknown	Synthetic retrieval fine-tuning causes forgetting at 0.6B; embedding-anchor reg/LwF/EWC/L2 recover OOD and gain +13.98% in-distribution	3	3	admit	Abs page + PDF opened; closest published analogue to our contrastive-adapter forgetting problem
OPR	On-Policy Replay for Continual Supervised Fine-Tuning	Yan Chen; Taojie Zhu; Meng Zhang; Xin Chen; Jiaqi Huang; Dongyang Xu; Yizhi Wang	2026	arXiv preprint	2605.29495	https://github.com/Yancey2024/OnPolicyReplay	3	2026-05-29	none	training code released	Replay of reward-filtered own-outputs as plain SFT; no teacher; KL-shrinkage interpretation; BWT -13.93 to -0.65	3	3	admit	Abs page + PDF opened; repo verified via API; replay recipe for op-emission retention
RL-vs-SFT-circuits	Mechanistic origins of catastrophic forgetting: why RL preserves circuits better than SFT?	Jeanmely Rojas Nunez; Viraj Sawant; Nathan Allen; Nomgondalai Amgalanbaatar; Yannis Zongo; Vasu Sharma; Maheep Chaudhary	2026	arXiv preprint	2605.28860	https://github.com/rl-sft-circuit-research/differential-circuit-vulnerability			unknown	training code released	Head-level circuit analysis on Qwen2.5-3B: SFT adapts faster but disrupts circuits; RL preserves base circuit	3	2	admit	Abs page + PDF opened; small-scale mechanistic evidence relevant to Proof-as-reward (lane 4 boundary)
MoLoRA	MoLoRA: Composable Specialization via Per-Token Adapter Routing	Shrey Shah; Justin Wagle	2026	arXiv preprint	2603.15965				unknown	unknown	Per-token adapter routing proven optimal vs per-sequence; Qwen3-1.7B exceeds Qwen3-8B via specialization	3	3	admit	Abs page + PDF opened; strongest evidence for per-pass/per-token adapter toggling over one static joint adapter
MoLF	Beyond LoRA vs. Full Fine-Tuning: Gradient-Guided Optimizer Routing for LLM Adaptation	Haozhan Tang; Xiuqi Zhu; Xinyin Zhang; Boxun Li; Virginia Smith; Kevin Kuo	2026	arXiv preprint	2605.07111	https://github.com/11785T23/molf	3	2026-07-02	Apache-2.0	training code released	Optimizer-level routing between FFT and LoRA experts tested at Gemma-3-1B and Qwen2.5-1.5B/3B	3	3	admit	Abs page + PDF opened; repo verified via API; only LoRA-vs-full study at our exact scale
RAD	Knowing but Not Saying: Preventing Factual Access Failures in LLM SFT via Recall-Anchored Distillation	Haodong Chen; Yadong Wang; Shengtao Wen; Dong Liang; Xiang Chen	2026	arXiv preprint	2608.20794				unknown	unknown	Base-anchored self-distillation on unlabeled OOD text; soft-distribution signal beats replay on same text	3	3	admit	Abs page + PDF opened; maps directly onto spike 011 KL-anchor arm
LoRAMoE	LoRAMoE: Alleviate World Knowledge Forgetting in Large Language Models via MoE-Style Plugin	Shihan Dou; Enyu Zhou; Yan Liu; Songyang Gao; Jun Zhao; Wei Shen; Yuhao Zhou; Zhiheng Xi	2023	arXiv preprint	2312.09979				unknown	unknown	Frozen backbone + routed LoRA experts with a world-knowledge expert split; forgetting worsens with more instruction data	3	3	admit	Abs page + PDF opened; MoE-LoRA pattern for keeping generation while adding a specialty
X-LoRA	X-LoRA: Mixture of Low-Rank Adapter Experts, a Flexible Framework for Large Language Models with Applications in Protein Mechanics and Molecular Design	Eric L. Buehler; Markus J. Buehler	2024	arXiv preprint	2402.07148	https://github.com/EricLBuehler/xlora	285	2024-08-04	Apache-2.0	training code released	Token-level deep layer-wise mixing of frozen pretrained adapters with a hidden-state gate	3	2	admit	Abs page + PDF opened; repo verified via API; inference-time composition without retraining
